customer_id,gender,age,region,customer_segment,contract_type,tenure_months,monthly_fee,total_spent,internet_service,tv_service,streaming_service,support_calls,complaints,payment_method,last_payment_delay,digital_usage_score,marketing_score,preferred_contact_hour,internal_campaign_code,churn
NT-000696,Masculino,37.0,Lima,Masivo,Anual,17,97.35,1599.09,DSL,No,Sí,0,0,Transferencia,10,62.6,67.9,15,CMP-C,0
NT-000697,Masculino,61.0,Lima,Masivo,Mensual,48,37.08,1833.28,Sin internet,No,No,1,3,Transferencia,5,60.5,58.2,15,CMP-D,0
NT-000698,Masculino,53.0,Centro,Masivo,Anual,17,94.45,1336.31,DSL,No,Sí,0,0,Transferencia,8,45.2,82.5,11,CMP-B,1
NT-000699,Masculino,29.0,Oriente,Masivo,Bianual,61,94.49,4874.27,DSL,No,Sí,3,1,Efectivo,6,55.6,65.0,13,CMP-A,0
NT-000700,Femenino,41.0,Lima,Joven digital,Anual,81,86.66,7328.76,Fibra,No,No,1,0,Débito automático,2,89.1,57.1,15,CMP-D,0
NT-000701,Femenino,38.0,Lima,Joven digital,Bianual,35,57.88,2008.21,DSL,No,No,2,2,Débito automático,0,85.4,61.6,10,CMP-B,0
NT-000702,Femenino,42.0,Lima,Joven digital,Anual,75,75.8,5240.68,Fibra,No,No,1,0,Transferencia,11,80.4,84.0,9,CMP-C,0
NT-000703,Femenino,29.0,Sur,Familia,Bianual,14,105.63,1566.8,DSL,Sí,Sí,4,0,Tarjeta,8,62.9,66.1,10,CMP-B,0
NT-000704,Masculino,37.0,Lima,Masivo,Anual,45,74.68,2837.85,DSL,No,No,1,0,Débito automático,11,56.6,64.3,13,CMP-A,0
NT-000705,Femenino,18.0,Norte,Masivo,Anual,31,101.36,,Fibra,No,Sí,1,0,Efectivo,1,64.5,82.4,10,CMP-B,0
NT-000706,Masculino,40.0,Oriente,Familia,Anual,53,51.41,,Sin internet,No,No,1,1,Débito automático,2,,53.8,11,CMP-B,0
NT-000707,Masculino,44.0,Lima,Premium,Bianual,5,123.37,606.03,DSL,Sí,No,1,0,Tarjeta,1,38.7,,16,CMP-D,1
NT-000708,Masculino,35.0,Norte,Joven digital,Mensual,51,383.41,4893.73,,No,Sí,23,0,Débito automático,64,69.5,53.4,16,CMP-C,0
NT-000709,Femenino,18.0,,Masivo,Anual,19,45.33,793.88,Sin internet,No,No,1,1,Tarjeta,9,75.6,73.8,20,CMP-C,0
NT-000710,Femenino,51.0,Sur,Familia,Anual,32,102.4,3249.2,Fibra,No,Sí,2,0,Débito automático,8,65.6,65.6,17,CMP-A,0
NT-000711,Masculino,43.0,,Familia,Bianual,106,116.12,11515.63,Fibra,No,Sí,0,0,Débito automático,7,66.8,48.7,13,CMP-A,0
NT-000712,Masculino,29.0,Lima,Masivo,Mensual,46,133.03,6289.93,Fibra,Sí,Sí,1,1,Débito automático,2,66.5,77.2,20,CMP-B,0
NT-000713,Masculino,,Lima,Masivo,Anual,42,100.07,4310.23,DSL,Sí,Sí,3,1,Débito automático,1,80.7,73.7,19,CMP-D,0
NT-000714,Masculino,18.0,Centro,Masivo,Anual,39,81.02,2758.17,,No,No,1,1,Tarjeta,3,58.1,72.5,10,CMP-A,0
NT-000715,Masculino,25.0,Sur,Joven digital,Bianual,65,42.9,2782.03,Sin internet,No,No,0,2,Débito automático,1,74.2,,10,CMP-D,0
NT-000716,Femenino,31.0,Lima,Premium,Mensual,54,137.99,6486.6,Fibra,No,Sí,1,1,Tarjeta,8,71.0,47.9,19,CMP-D,0
NT-000717,Masculino,54.0,Lima,Familia,Anual,40,119.09,4495.8,Fibra,Sí,No,0,0,Débito automático,14,73.0,74.1,19,CMP-B,0
NT-000718,Femenino,30.0,Sur,Masivo,Anual,36,101.34,3596.91,DSL,Sí,Sí,1,0,Transferencia,5,,80.6,18,CMP-A,0
NT-000719,Masculino,,,Joven digital,Bianual,35,127.52,3934.45,Fibra,No,Sí,1,0,Tarjeta,1,,86.4,13,CMP-A,0
NT-000720,Masculino,31.0,Lima,Familia,Bianual,30,67.88,2026.39,DSL,Sí,No,1,0,Efectivo,11,73.9,79.7,19,CMP-A,0
NT-000721,Masculino,41.0,Norte,Joven digital,Anual,11,95.21,947.42,Fibra,No,No,0,0,Transferencia,4,79.6,78.0,17,CMP-D,0
NT-000722,Femenino,36.0,Lima,Familia,Anual,45,54.86,2220.23,Sin internet,No,No,0,0,Tarjeta,4,88.2,50.3,17,CMP-D,0
NT-000723,Femenino,,,Masivo,Mensual,20,96.99,1919.37,DSL,Sí,Sí,2,1,Débito automático,6,62.7,63.1,15,CMP-C,1
NT-000724,Masculino,31.0,Norte,Masivo,Bianual,27,125.57,2988.57,Fibra,Sí,Sí,2,3,Tarjeta,1,46.4,,11,CMP-A,0
NT-000725,Femenino,18.0,Lima,Joven digital,Mensual,56,90.37,4442.91,Fibra,No,No,1,0,Tarjeta,2,89.6,84.8,17,CMP-D,0
NT-000726,Femenino,20.0,Norte,Joven digital,Anual,30,87.85,2669.45,Fibra,No,No,3,2,Efectivo,3,85.9,87.2,19,CMP-C,0
NT-000727,Femenino,31.0,Centro,Premium,Anual,29,79.2,2176.45,Sin internet,No,No,1,0,Transferencia,5,62.5,55.9,19,CMP-D,0
NT-000728,Femenino,22.0,Norte,Joven digital,Mensual,35,60.34,1770.22,,No,No,1,0,Transferencia,5,66.1,63.3,15,CMP-B,1
NT-000729,Femenino,43.0,Lima,Masivo,Mensual,25,126.0,3149.67,Fibra,Sí,Sí,0,0,Transferencia,6,40.3,62.5,8,CMP-A,0
NT-000730,Masculino,32.0,Sur,Masivo,Mensual,104,131.64,12479.46,Fibra,Sí,Sí,2,1,Efectivo,2,42.8,71.4,17,CMP-D,0
NT-000731,Femenino,69.0,Lima,Joven digital,Bianual,95,70.06,5602.7,DSL,No,No,4,1,Efectivo,0,94.7,52.3,11,CMP-A,0
NT-000732,Femenino,18.0,Centro,Masivo,Anual,94,85.0,,Fibra,No,No,0,0,Tarjeta,3,63.2,39.7,10,CMP-A,0
NT-000733,Femenino,41.0,Lima,Familia,Mensual,39,99.27,3884.07,DSL,No,Sí,3,0,Tarjeta,3,76.5,66.3,9,CMP-A,0
NT-000734,Femenino,23.0,Sur,Masivo,Anual,19,93.57,1564.15,DSL,Sí,No,3,1,Débito automático,0,38.0,30.9,10,CMP-A,0
NT-000735,Femenino,32.0,Lima,Masivo,Mensual,57,117.63,5718.82,Fibra,Sí,Sí,0,1,Débito automático,2,56.3,64.2,14,CMP-C,0
NT-000736,Masculino,40.0,Lima,Joven digital,Bianual,25,82.35,2027.37,Fibra,No,No,0,1,Débito automático,4,90.2,80.9,11,CMP-A,0
NT-000737,Femenino,18.0,Norte,Masivo,Mensual,61,118.43,7198.26,Fibra,Sí,Sí,0,0,Tarjeta,2,70.5,80.8,12,CMP-D,0
NT-000738,Femenino,41.0,Lima,Familia,Mensual,19,113.91,1915.19,Fibra,Sí,No,3,1,Transferencia,4,80.1,58.3,14,CMP-D,1
NT-000739,Femenino,63.0,Lima,Joven digital,Mensual,41,44.48,1830.76,,No,No,1,0,Tarjeta,2,69.8,66.7,14,CMP-A,0
NT-000740,Femenino,32.0,Centro,Joven digital,Anual,66,94.11,6732.03,DSL,Sí,No,1,0,Transferencia,7,66.9,77.5,13,CMP-D,1
NT-000741,Femenino,41.0,Sur,Familia,Mensual,26,84.06,2260.45,DSL,Sí,No,4,0,Débito automático,1,51.8,46.0,13,CMP-A,0
NT-000742,Femenino,51.0,Lima,Familia,Anual,26,118.68,3157.8,Fibra,Sí,Sí,1,2,Tarjeta,4,54.1,78.6,19,CMP-B,0
NT-000743,Masculino,36.0,Sur,Familia,Mensual,9,102.27,885.44,Fibra,No,No,1,1,Transferencia,4,93.0,72.3,11,CMP-C,0
NT-000744,Femenino,,Sur,Masivo,Mensual,19,82.02,1416.47,DSL,Sí,No,0,0,Débito automático,8,85.5,59.5,8,CMP-A,0
NT-000745,Masculino,18.0,Sur,Masivo,Mensual,39,110.68,4040.64,Fibra,Sí,No,0,0,Transferencia,3,56.4,64.0,18,CMP-A,0
NT-000746,Femenino,46.0,Centro,Familia,Mensual,43,113.05,4719.46,Fibra,Sí,Sí,1,1,Efectivo,14,55.4,60.2,9,CMP-A,0
NT-000747,Femenino,37.0,Centro,Joven digital,Bianual,47,103.87,4159.24,Fibra,Sí,No,1,1,Tarjeta,14,74.8,80.6,18,CMP-C,0
NT-000748,Femenino,25.0,Norte,Joven digital,Mensual,6,114.08,606.55,DSL,Sí,Sí,3,1,Tarjeta,1,75.1,60.8,12,CMP-A,1
NT-000749,Masculino,40.0,Centro,Joven digital,Bianual,25,65.55,1376.64,DSL,No,No,2,1,Tarjeta,4,67.3,72.1,18,CMP-A,0
NT-000750,Masculino,30.0,Oriente,Familia,Mensual,10,134.33,1284.82,Fibra,Sí,Sí,1,2,Tarjeta,1,79.5,58.2,10,CMP-A,1
NT-000751,Femenino,31.0,Lima,Masivo,Mensual,38,66.02,2372.82,DSL,Sí,No,1,0,Efectivo,6,61.3,50.8,10,CMP-D,0
NT-000752,Femenino,46.0,Lima,Joven digital,Mensual,7,121.97,763.55,Fibra,Sí,Sí,3,0,Transferencia,2,78.3,68.3,13,CMP-D,0
NT-000753,Femenino,21.0,Lima,Masivo,Mensual,13,125.46,1626.8,Fibra,Sí,Sí,0,0,Débito automático,4,100.0,58.3,13,CMP-D,1
NT-000754,Femenino,52.0,Oriente,Masivo,Anual,53,142.68,6555.37,Fibra,Sí,Sí,2,1,Transferencia,3,64.1,78.9,17,CMP-A,0
NT-000755,Masculino,20.0,Norte,Familia,Anual,21,79.48,1488.34,DSL,No,Sí,0,0,Efectivo,27,86.6,80.3,16,CMP-B,1
NT-000756,Femenino,29.0,Centro,Joven digital,Mensual,75,118.04,8805.52,Fibra,No,Sí,3,1,Tarjeta,3,100.0,60.1,20,CMP-D,0
NT-000757,Femenino,63.0,Sur,Masivo,Anual,48,121.51,5861.74,Fibra,No,Sí,0,0,Tarjeta,3,79.6,74.1,16,CMP-C,0
NT-000758,Masculino,53.0,Oriente,Familia,Anual,26,102.51,2356.89,Fibra,Sí,No,0,0,Transferencia,9,43.1,54.8,10,CMP-A,0
NT-000759,Femenino,39.0,Lima,Familia,Bianual,59,86.64,4888.08,DSL,No,Sí,2,1,Transferencia,10,62.5,47.4,9,CMP-A,0
NT-000760,Femenino,26.0,Sur,Joven digital,Bianual,28,91.27,2262.91,DSL,No,Sí,1,1,Tarjeta,5,62.3,60.5,11,CMP-D,0
NT-000761,Masculino,31.0,Sur,Premium,Anual,51,130.67,6172.26,Fibra,Sí,No,0,0,Débito automático,10,72.3,69.4,20,CMP-D,0
NT-000762,Femenino,39.0,Lima,Masivo,Anual,18,37.9,648.14,Sin internet,No,No,1,0,Tarjeta,24,46.1,72.1,17,CMP-B,0
NT-000763,Femenino,38.0,Centro,Familia,Anual,61,105.49,6301.21,Fibra,No,No,0,0,Débito automático,3,83.3,73.9,17,CMP-A,0
NT-000764,Femenino,37.0,Lima,Masivo,Mensual,8,113.7,875.24,Fibra,Sí,No,2,1,Transferencia,1,86.8,79.4,11,CMP-A,1
NT-000765,Masculino,38.0,Centro,Masivo,Anual,13,85.59,1067.19,DSL,Sí,No,1,0,Tarjeta,5,79.6,58.6,14,CMP-A,0
NT-000766,Femenino,35.0,Norte,Masivo,Mensual,15,204.85,946.89,DSL,No,No,23,0,Transferencia,76,56.3,57.2,17,CMP-D,0
NT-000767,Femenino,19.0,Lima,Masivo,Anual,20,114.23,2209.62,Fibra,Sí,No,1,0,Débito automático,13,56.1,88.5,20,CMP-D,0
NT-000768,Femenino,31.0,Lima,Joven digital,Bianual,40,78.95,3090.34,DSL,No,No,4,1,Transferencia,6,75.3,45.4,15,CMP-B,1
NT-000769,Femenino,50.0,Lima,Masivo,Mensual,32,121.99,3857.72,Fibra,Sí,Sí,3,1,Transferencia,4,98.3,63.8,8,CMP-D,1
NT-000770,Masculino,20.0,Lima,Joven digital,Anual,52,100.81,4663.57,DSL,Sí,No,1,0,Débito automático,2,71.0,55.9,19,CMP-D,0
NT-000771,Femenino,36.0,Centro,Masivo,Bianual,67,98.85,,DSL,Sí,No,2,1,Tarjeta,11,68.8,66.8,20,CMP-D,0
NT-000772,Masculino,27.0,Lima,Masivo,Mensual,7,48.1,,Sin internet,No,No,2,2,Tarjeta,5,58.5,56.9,8,CMP-D,1
NT-000773,Masculino,39.0,Lima,Premium,Anual,72,121.41,7953.41,Fibra,No,No,0,1,Transferencia,0,64.4,76.4,13,CMP-C,0
NT-000774,Masculino,33.0,Centro,Familia,Bianual,27,80.82,2009.13,DSL,No,Sí,3,0,Transferencia,18,71.9,73.3,20,CMP-D,0
NT-000775,Femenino,57.0,Centro,Premium,Bianual,93,122.06,9667.36,DSL,No,Sí,3,1,Tarjeta,1,60.4,50.9,20,CMP-C,0
NT-000776,Masculino,45.0,Norte,Joven digital,Mensual,18,94.55,1565.15,Fibra,No,No,0,0,Efectivo,9,86.1,59.9,20,CMP-D,0
NT-000777,Masculino,21.0,Oriente,Masivo,Mensual,5,93.08,444.69,Fibra,Sí,No,1,2,Transferencia,5,79.6,66.3,20,CMP-B,0
NT-000778,Femenino,47.0,Lima,Joven digital,Anual,49,46.45,1848.6,Sin internet,No,No,0,0,Tarjeta,0,75.2,80.1,8,CMP-A,0
NT-000779,Masculino,28.0,Sur,Joven digital,Mensual,47,120.59,,Fibra,Sí,No,1,1,Tarjeta,3,88.4,99.5,9,CMP-C,0
NT-000780,Masculino,30.0,Lima,Masivo,Mensual,13,77.19,820.45,DSL,No,No,3,2,Débito automático,3,49.2,70.0,14,CMP-B,1
NT-000781,Femenino,42.0,Centro,Familia,Mensual,14,102.92,1560.34,Fibra,Sí,No,3,1,Tarjeta,1,58.3,49.3,15,CMP-B,0
NT-000782,Masculino,32.0,Oriente,Joven digital,Mensual,54,97.85,5045.46,DSL,Sí,Sí,2,2,Efectivo,6,69.4,63.3,13,CMP-C,0
NT-000783,Femenino,50.0,Sur,Familia,Anual,41,111.7,4345.26,Fibra,Sí,No,1,0,Transferencia,8,71.7,72.3,11,CMP-C,0
NT-000784,Masculino,28.0,Norte,Joven digital,Anual,25,40.62,971.07,Sin internet,No,No,0,0,Tarjeta,4,62.2,61.4,11,CMP-B,0
NT-000785,Masculino,30.0,Norte,Joven digital,Anual,44,108.99,4710.76,DSL,Sí,Sí,3,0,Débito automático,3,,76.4,15,CMP-A,1
NT-000786,Femenino,29.0,Lima,Masivo,Anual,38,117.42,4499.76,Fibra,No,Sí,2,0,Tarjeta,6,85.6,,20,CMP-C,0
NT-000787,Masculino,31.0,Centro,Premium,Mensual,15,134.83,1679.75,DSL,No,Sí,1,0,Débito automático,2,79.8,73.6,18,CMP-B,0
NT-000788,Femenino,52.0,Sur,Masivo,Mensual,57,79.81,4693.44,DSL,No,Sí,3,0,Tarjeta,2,83.2,60.8,10,CMP-A,0
NT-000789,Masculino,46.0,Oriente,Masivo,Mensual,50,128.99,6624.98,Fibra,Sí,Sí,3,1,Transferencia,4,52.3,60.0,9,CMP-A,0
NT-000790,Masculino,60.0,,Masivo,Mensual,32,105.73,3164.65,Fibra,Sí,No,1,0,Transferencia,0,54.6,80.9,11,CMP-C,0
NT-000791,Femenino,67.0,Lima,Joven digital,Mensual,54,86.11,4332.3,DSL,Sí,No,2,2,Efectivo,0,65.7,47.4,17,CMP-B,0
NT-000792,Femenino,25.0,Norte,Premium,Mensual,100,132.78,9597.43,DSL,No,Sí,1,1,Tarjeta,1,63.2,66.9,8,CMP-B,0
NT-000793,Femenino,39.0,Lima,Familia,Mensual,14,102.76,1227.05,Fibra,No,No,2,1,Débito automático,6,68.4,74.6,17,CMP-A,0
NT-000794,Femenino,23.0,Lima,Familia,Mensual,26,102.59,2604.18,DSL,No,Sí,1,0,Transferencia,2,53.7,63.9,15,CMP-A,1
NT-000795,Femenino,28.0,Lima,Premium,Anual,27,165.83,4585.06,Fibra,Sí,Sí,2,0,Débito automático,1,67.4,48.1,16,CMP-C,1
NT-000796,Femenino,30.0,Centro,Familia,Anual,54,126.01,6743.43,Fibra,Sí,Sí,3,1,Débito automático,16,79.2,88.8,19,CMP-D,0
NT-000797,Femenino,24.0,Lima,Masivo,Bianual,20,69.72,1303.35,DSL,No,No,2,1,Efectivo,3,42.1,61.8,15,CMP-B,0
NT-000798,Femenino,24.0,Lima,Joven digital,Anual,52,93.39,5219.58,,Sí,No,0,0,Transferencia,4,100.0,68.1,16,CMP-D,0
NT-000799,Masculino,36.0,Lima,Masivo,Anual,22,106.06,2357.5,Fibra,No,No,1,1,Transferencia,11,72.3,66.0,14,CMP-C,0
NT-000800,Masculino,22.0,Sur,Masivo,Mensual,13,91.1,1080.59,Fibra,No,No,3,0,Débito automático,4,87.8,62.8,16,CMP-B,1
NT-000801,Masculino,49.0,Centro,Masivo,Anual,33,113.55,4094.69,Fibra,Sí,No,0,1,Débito automático,6,63.3,52.9,12,CMP-C,0
NT-000802,Femenino,26.0,Lima,Masivo,Mensual,21,115.11,2086.79,Fibra,Sí,No,2,1,Débito automático,1,80.6,68.7,8,CMP-A,1
NT-000803,Masculino,75.0,Lima,Premium,Mensual,36,110.79,3338.21,DSL,Sí,No,2,0,Débito automático,4,63.5,55.7,8,CMP-B,1
NT-000804,Masculino,32.0,Norte,Premium,Mensual,42,153.69,5877.41,Fibra,Sí,Sí,2,1,Tarjeta,14,84.9,76.0,17,CMP-C,1
NT-000805,Femenino,39.0,Lima,Masivo,Mensual,8,103.92,737.33,DSL,No,Sí,2,0,Transferencia,5,59.0,69.3,16,CMP-D,1
NT-000806,Femenino,21.0,Norte,Familia,Mensual,23,107.61,2263.3,DSL,Sí,Sí,2,1,Débito automático,5,85.3,88.5,13,CMP-A,0
NT-000807,Masculino,60.0,Norte,Masivo,Anual,34,103.77,3513.6,Fibra,Sí,No,1,0,Débito automático,3,49.6,63.2,17,CMP-D,0
NT-000808,Femenino,53.0,Oriente,Masivo,Bianual,55,125.86,6490.5,Fibra,Sí,Sí,0,1,Transferencia,1,86.2,62.1,14,CMP-C,0
NT-000809,Masculino,42.0,Lima,Masivo,Anual,50,114.78,5391.33,DSL,Sí,Sí,3,1,Transferencia,10,63.8,49.4,11,CMP-A,0
NT-000810,Masculino,20.0,Centro,Masivo,Anual,16,266.63,1546.99,Fibra,No,No,22,2,Tarjeta,48,56.7,95.7,15,CMP-D,0
NT-000811,Femenino,41.0,Lima,Masivo,Anual,28,80.81,1760.68,Fibra,No,No,2,0,Débito automático,2,100.0,83.6,12,CMP-D,0
NT-000812,Femenino,23.0,Oriente,Masivo,Mensual,44,119.71,4392.52,DSL,Sí,Sí,3,2,Débito automático,5,89.7,59.1,20,CMP-B,0
NT-000813,Masculino,57.0,Oriente,Masivo,Anual,27,113.7,2802.91,DSL,Sí,Sí,2,0,Tarjeta,1,30.9,84.6,17,CMP-A,1
NT-000814,Masculino,49.0,Centro,Masivo,Anual,18,103.63,1643.36,DSL,Sí,Sí,2,0,Tarjeta,10,64.7,,17,CMP-B,0
NT-000815,Femenino,39.0,Norte,Premium,Mensual,31,151.27,4331.92,Fibra,Sí,Sí,0,0,Transferencia,2,82.6,49.3,16,CMP-D,0
NT-000816,Masculino,18.0,Lima,Masivo,Mensual,41,118.49,5044.1,Fibra,Sí,No,0,2,Transferencia,4,,56.4,16,CMP-A,0
NT-000817,Masculino,25.0,Sur,Masivo,Bianual,15,98.29,1378.21,Fibra,No,No,1,0,Efectivo,5,94.7,72.3,18,CMP-B,0
NT-000818,Masculino,,Centro,Joven digital,Anual,47,91.88,3659.59,DSL,Sí,Sí,1,1,Débito automático,5,89.6,59.2,13,CMP-B,0
NT-000819,Masculino,54.0,Lima,Masivo,Mensual,35,124.91,3866.83,Fibra,Sí,Sí,2,0,Débito automático,8,76.0,64.4,18,CMP-A,0
NT-000820,Femenino,52.0,Norte,Joven digital,Anual,48,155.14,7891.59,Fibra,Sí,Sí,0,0,Tarjeta,2,100.0,84.3,8,CMP-C,0
NT-000821,Femenino,18.0,Norte,Masivo,Mensual,30,112.15,3523.56,Fibra,No,Sí,0,0,Efectivo,4,86.1,49.6,16,CMP-D,0
NT-000822,Masculino,,Sur,Joven digital,Mensual,91,98.32,8783.49,DSL,Sí,Sí,0,0,Transferencia,6,64.7,67.5,15,CMP-A,0
NT-000823,Femenino,,Centro,Joven digital,Mensual,40,62.92,2090.52,DSL,No,No,2,0,Efectivo,13,61.7,78.3,8,CMP-D,0
NT-000824,Masculino,18.0,Centro,Familia,Mensual,52,142.95,7147.04,Fibra,Sí,Sí,1,0,Débito automático,8,90.7,73.5,16,CMP-D,1
NT-000825,Masculino,38.0,Centro,Joven digital,Anual,47,101.63,4618.31,Fibra,No,No,0,1,Tarjeta,9,68.1,68.3,8,CMP-D,0
NT-000826,Femenino,,Lima,Joven digital,Mensual,28,124.67,3287.56,Fibra,No,Sí,0,0,Débito automático,3,73.9,56.6,17,CMP-C,0
NT-000827,Masculino,34.0,Lima,Masivo,Anual,38,111.23,3804.49,Fibra,Sí,No,0,0,Débito automático,5,68.4,80.1,14,CMP-B,0
NT-000828,Femenino,18.0,Lima,Masivo,Mensual,20,138.29,2529.64,Fibra,Sí,Sí,0,0,Débito automático,12,77.3,50.6,15,CMP-A,1
NT-000829,Masculino,34.0,Sur,Joven digital,Anual,86,119.37,9190.17,Fibra,Sí,Sí,3,0,Tarjeta,4,77.1,74.0,15,CMP-D,0
NT-000830,Femenino,34.0,Norte,Masivo,Anual,43,73.46,,DSL,No,No,3,1,Tarjeta,5,42.2,64.9,11,CMP-C,0
NT-000831,Masculino,36.0,Norte,Masivo,Anual,17,74.58,,DSL,No,No,6,2,Débito automático,0,79.4,85.9,16,CMP-B,0
NT-000832,Masculino,31.0,Lima,Familia,Anual,74,54.44,4035.66,Sin internet,No,No,0,0,Efectivo,7,55.9,59.5,10,CMP-B,0
NT-000833,Femenino,32.0,Lima,Masivo,Bianual,29,44.87,1197.2,Sin internet,No,No,1,0,Transferencia,5,92.3,67.1,17,CMP-A,0
NT-000834,Masculino,37.0,Norte,Masivo,Anual,56,103.37,5584.1,Fibra,Sí,No,1,1,Transferencia,7,76.6,54.6,9,CMP-B,0
NT-000835,Masculino,44.0,Lima,Familia,Anual,8,282.15,847.96,Fibra,Sí,No,19,0,Tarjeta,77,91.0,79.1,9,CMP-D,0
NT-000836,Masculino,34.0,Lima,Masivo,Anual,66,78.91,5749.71,Fibra,No,No,0,0,Transferencia,0,81.5,,17,CMP-C,0
NT-000837,Masculino,33.0,Centro,Familia,Mensual,42,84.11,3536.43,DSL,Sí,Sí,3,2,Débito automático,7,81.7,55.5,8,CMP-B,0
NT-000838,Masculino,39.0,Lima,Premium,Mensual,16,169.48,2707.43,Fibra,Sí,Sí,3,1,Tarjeta,2,80.6,56.5,20,CMP-A,1
NT-000839,Femenino,18.0,Lima,Premium,Mensual,42,143.63,5686.55,Fibra,No,Sí,0,1,Débito automático,0,75.5,72.6,8,CMP-B,0
NT-000840,Masculino,44.0,Norte,Masivo,Mensual,81,109.65,8078.66,Fibra,No,Sí,2,1,Tarjeta,4,88.4,53.6,14,CMP-A,0
NT-000841,Femenino,38.0,Sur,Masivo,Mensual,21,101.48,2209.48,Fibra,No,No,2,3,Transferencia,15,100.0,56.8,20,CMP-B,1
NT-000842,Masculino,39.0,Lima,Joven digital,Mensual,20,99.57,1962.84,DSL,Sí,No,2,1,Transferencia,1,66.0,75.5,16,CMP-A,1
NT-000843,Masculino,50.0,Centro,Joven digital,Anual,28,94.81,2341.25,DSL,No,Sí,5,0,Tarjeta,2,81.9,69.6,16,CMP-D,1
NT-000844,Femenino,18.0,Oriente,Joven digital,Mensual,33,111.35,3570.82,Fibra,No,No,1,1,Débito automático,8,79.9,78.8,17,CMP-A,1
NT-000845,Femenino,18.0,Centro,Masivo,Anual,59,46.52,2740.88,Sin internet,No,No,1,0,Débito automático,3,69.6,64.9,17,CMP-A,0
NT-000846,Masculino,42.0,Norte,Masivo,Mensual,44,111.72,3899.57,Fibra,Sí,No,2,1,Tarjeta,7,72.6,65.1,10,CMP-C,1
NT-000847,Femenino,38.0,Centro,Masivo,Anual,28,114.16,2798.3,Fibra,No,Sí,2,0,Transferencia,3,39.6,66.2,12,CMP-B,0
NT-000848,Masculino,40.0,Norte,Masivo,Mensual,39,100.43,3781.22,Fibra,No,Sí,3,2,Transferencia,2,69.0,82.5,10,CMP-D,1
NT-000849,Femenino,32.0,Lima,Masivo,Mensual,89,98.6,7066.72,DSL,No,Sí,1,0,Transferencia,1,77.0,82.8,10,CMP-B,0
NT-000850,Masculino,47.0,Norte,Premium,Mensual,49,102.99,4119.82,DSL,No,Sí,2,1,Tarjeta,5,50.5,76.1,10,CMP-C,0
NT-000851,Femenino,50.0,Lima,Masivo,Anual,30,106.72,2948.89,Fibra,No,Sí,0,1,Débito automático,1,85.8,64.3,16,CMP-D,0
NT-000852,Femenino,44.0,Lima,Joven digital,Mensual,27,42.21,1110.5,Sin internet,No,No,0,1,Tarjeta,2,72.8,52.3,20,CMP-D,0
NT-000853,Masculino,35.0,Lima,Premium,Bianual,37,441.66,5060.22,Fibra,No,Sí,13,0,Tarjeta,86,69.1,79.3,15,CMP-D,0
NT-000854,Masculino,18.0,Lima,Masivo,Mensual,58,122.93,7491.91,Fibra,Sí,Sí,2,0,Tarjeta,20,85.6,85.3,8,CMP-C,0
NT-000855,Femenino,48.0,Lima,Joven digital,Anual,18,103.55,1762.8,DSL,Sí,No,2,2,Tarjeta,6,80.2,86.6,16,CMP-D,1
NT-000856,Femenino,54.0,Norte,Familia,Mensual,53,51.94,2515.84,Sin internet,No,No,1,0,Débito automático,10,68.3,64.5,15,CMP-B,0
NT-000857,Masculino,46.0,Oriente,Masivo,Anual,29,98.83,,DSL,Sí,Sí,0,0,Débito automático,3,77.2,80.4,18,CMP-D,0
NT-000858,Masculino,27.0,Lima,Joven digital,Mensual,32,37.77,1103.58,Sin internet,No,No,0,0,Transferencia,3,73.0,74.8,12,CMP-D,0
NT-000859,Femenino,47.0,Norte,Familia,Mensual,120,100.51,,Fibra,No,Sí,0,0,Débito automático,5,47.3,62.5,13,CMP-B,0
NT-000860,Masculino,49.0,Norte,Familia,Mensual,50,96.34,4781.79,DSL,No,Sí,5,4,Tarjeta,2,56.3,64.6,16,CMP-A,1
NT-000861,Masculino,58.0,Lima,Familia,Mensual,22,69.75,1470.85,DSL,No,No,4,2,Efectivo,2,34.9,,17,CMP-C,1
NT-000862,Masculino,27.0,Lima,Premium,Mensual,42,144.3,5929.07,Fibra,Sí,Sí,2,1,Efectivo,7,81.9,56.5,10,CMP-A,0
NT-000863,Masculino,35.0,Lima,Masivo,Bianual,60,112.91,6973.41,Fibra,No,Sí,0,0,Tarjeta,4,85.4,63.5,15,CMP-A,0
NT-000864,Masculino,48.0,Lima,Familia,Mensual,50,45.95,2171.76,Sin internet,No,No,2,1,Débito automático,3,76.1,56.6,20,CMP-D,1
NT-000865,Femenino,39.0,Lima,Joven digital,Mensual,4,120.67,499.92,Fibra,No,Sí,1,0,Tarjeta,3,87.3,46.9,8,CMP-C,0
NT-000866,Masculino,23.0,Lima,Familia,Bianual,32,93.34,2655.74,Fibra,No,No,1,0,Efectivo,1,,74.4,12,CMP-C,0
NT-000867,Masculino,43.0,Norte,Familia,Mensual,43,101.65,4086.27,DSL,Sí,Sí,1,0,Débito automático,4,38.4,58.4,14,CMP-D,1
NT-000868,Masculino,46.0,Lima,Familia,Mensual,41,59.88,2225.14,Sin internet,No,No,2,0,Tarjeta,2,60.4,72.8,20,CMP-D,1
NT-000869,Femenino,39.0,Lima,Familia,Anual,23,42.06,963.02,Sin internet,No,No,0,0,Transferencia,0,40.8,80.7,20,CMP-D,0
